id	url	page
1af456df4ffc32f49f6bea663bfc14e8	https://www.government.se/press-releases/2016/03/new-ambassadors-to-sweden/	10
dce0f002d97c39ba8ac946a3ed0d3b82	https://www.government.se/press-releases/2016/03/state-visit-from-chile/	10
3716d1426c0b3c1284ebfa083881af21	https://www.government.se/press-releases/2016/02/new-ambassadors-from-malaysia-the-czech-republic-cuba-and-guinea/	10
6ccad93c5a6b3459bfb57e0615eda1d2	https://www.government.se/press-releases/2016/01/new-ambassadors-from-uruguay-bahamas-and-niger/	10
3517666931bd3e60862f08690e45c91c	https://www.government.se/press-releases/2015/12/new-ambassadors-to-sweden/	10
46f2dde8ce46394e8f135579bfe5e706	https://www.government.se/press-releases/2015/11/new-ambassadors-from-japan-kuwait-south-korea-and-senegal/	10
2f179441b00b337a95c4e5588357469c	https://www.government.se/press-releases/2015/10/new-ambassadors-from-tunisia-greece-romania-and-laos/	10
71b0af6e070b302f8e72f60ba3ac13d8	https://www.government.se/press-releases/2015/09/new-ambassadors-to-sweden2/	10
5554f43bd8913a959d5617665d12c1cd	https://www.government.se/press-releases/2015/09/new-ambassadors-to-sweden/	10
aec552258a2f35f181c3416718246954	https://www.government.se/press-releases/2015/06/state-visit-to-lithuania-7-9-october-2015/	10
bdfae01932fc3cc399c727a67ea0e03c	https://www.government.se/press-releases/2015/05/business-community-on-cyprus-contributes-to-peace/	10
47ac4a88e971376d967fc8058558c4ef	https://www.government.se/press-releases/2014/10/state-visit-to-france-2-4-december/	10
7e121207e89a398aabfd4257660b0fba	https://www.government.se/press-releases/2015/01/ban-ki-moon-appoints-joakim-reiter-as-deputy-secretary-general-of-un-body/	10
0fc411c50c073e8587b6b5e38695b6e4	https://www.government.se/press-releases/2015/01/state-visit-to-finland-3-5-march-2015/	11
a7df2655f78f3cd2974a424c16f3d454	https://www.government.se/press-releases/2015/01/new-un-ambassador/	11
e7001739bb4937ba90b805821215e457	https://www.government.se/press-releases/2015/02/midwives4all---a-global-campaign-for-change/	11
e2931f1b666033a0b492f9eb48fa4914	https://www.government.se/press-releases/2015/03/sweden-offers-loan-to-ukraine/	11
5a13b4e8076a380db22ff7fa2faed6e6	https://www.government.se/press-releases/2015/03/swedish-initiative-midwives4all-to-host-event-in-london-/	11
94a8ba3ed75a31e2ad6f4cfde106a027	https://www.government.se/press-releases/2015/04/state-visit-from-india-31-may--2-june/	11
328fb51e1c313940812c4c866caad15b	https://www.government.se/press-releases/2015/05/midwives4all-award-uganda/	11
16e07764f81139c8b64b62a75cfd8461	https://www.government.se/press-releases/2015/02/invitation-to-a-press-conference-with-prime-minister-stefan-lofven-and-palestinian-president-mahmoud-abbas/	11
